"project_id","deployment_id","placename","is_blank","class","genus","species","common_name","timestamp","number_of_objects","animal_count","event_id","event_duration","event_groupsize","event_observations"
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 02:58:24,2,2,"E0415",110,2,5
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 02:58:39,1,1,"E0415",110,2,5
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 16:53:11,2,2,"E0416",115,2,5
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 16:53:26,2,2,"E0416",115,2,5
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 16:53:44,2,2,"E0416",115,2,5
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 16:54:34,1,1,"E0416",115,2,5
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 16:55:06,1,1,"E0416",115,2,5
"Gate12","-2845.746_8_3","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 17:25:32,1,1,"E0417",0,1,1
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-19 17:21:14,1,1,"E0418",33,1,3
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-19 17:21:31,1,1,"E0418",33,1,3
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-19 17:21:47,1,1,"E0418",33,1,3
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-20 00:10:43,1,1,"E0419",925,1,5
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-20 00:10:56,1,1,"E0419",925,1,5
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-20 00:11:28,1,1,"E0419",925,1,5
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-20 00:25:55,1,1,"E0419",925,1,5
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-20 00:26:08,1,1,"E0419",925,1,5
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:49:16,1,1,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:49:29,1,1,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:49:44,2,2,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:48:57,2,2,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:50:19,2,2,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:51:58,1,1,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:52:11,3,3,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:52:51,2,2,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:54:19,1,1,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:54:51,1,1,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:56:23,2,2,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 00:56:39,2,2,"E0420",462,3,12
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 16:04:48,2,2,"E0421",97,2,6
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 16:05:00,2,2,"E0421",97,2,6
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 16:05:14,2,2,"E0421",97,2,6
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 16:05:36,2,2,"E0421",97,2,6
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 16:06:06,2,2,"E0421",97,2,6
"Gate12","-2845.746_8_4","-2845.746",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-28 16:06:25,1,1,"E0421",97,2,6
"Gate12","-2845.764_6_1","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-18 06:18:38,1,1,"E0422",0,1,1
"Gate12","-2845.764_6_1","-2845.764",0,"Mammalia","Procyon","lotor","Common Raccoon",2022-10-22 23:10:51,1,1,"E0423",0,1,1
"Gate12","-2845.764_6_1","-2845.764",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-23 07:53:44,1,1,"E0424",0,1,1
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 14:00:42,1,1,"E0425",0,1,1
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 14:54:08,1,1,"E0426",94,1,2
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 14:55:42,1,1,"E0426",94,1,2
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 02:55:59,1,1,"E0427",0,1,1
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 14:56:26,1,1,"E0428",357,1,5
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 14:56:50,1,1,"E0428",357,1,5
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 14:57:03,1,1,"E0428",357,1,5
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 14:58:25,1,1,"E0428",357,1,5
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 15:02:23,1,1,"E0428",357,1,5
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 16:43:28,1,1,"E0429",230,1,8
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 16:43:48,1,1,"E0429",230,1,8
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 16:44:28,1,1,"E0429",230,1,8
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 16:44:41,1,1,"E0429",230,1,8
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 16:44:57,1,1,"E0429",230,1,8
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 16:45:13,1,1,"E0429",230,1,8
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 16:45:48,1,1,"E0429",230,1,8
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 16:47:18,1,1,"E0429",230,1,8
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 21:38:56,1,1,"E0430",0,1,1
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 02:54:27,1,1,"E0431",0,1,1
"Gate12","-2845.764_6_2","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 13:04:36,1,1,"E0432",0,1,1
"Gate12","-2845.764_6_3","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 02:08:13,1,1,"E0433",1551,1,2
"Gate12","-2845.764_6_3","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 02:34:04,1,1,"E0433",1551,1,2
"Gate12","-2845.764_6_3","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 18:02:11,1,1,"E0434",0,1,1
"Gate12","-2845.764_6_3","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 08:19:31,1,1,"E0435",0,1,1
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-21 10:41:23,1,1,"E0436",57,1,2
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-21 10:42:20,1,1,"E0436",57,1,2
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-21 20:01:00,1,1,"E0437",211,1,7
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-21 20:01:49,1,1,"E0437",211,1,7
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-21 20:03:38,1,1,"E0437",211,1,7
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-21 20:03:52,1,1,"E0437",211,1,7
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-21 20:04:04,1,1,"E0437",211,1,7
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-21 20:04:18,1,1,"E0437",211,1,7
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-21 20:04:31,1,1,"E0437",211,1,7
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-23 16:21:28,1,1,"E0438",154,2,4
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-23 16:21:42,1,1,"E0438",154,2,4
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-23 16:23:45,1,1,"E0438",154,2,4
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-23 16:24:02,2,2,"E0438",154,2,4
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-23 16:55:34,1,1,"E0439",0,1,1
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-24 08:27:10,1,1,"E0440",42,1,2
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-24 08:27:52,1,1,"E0440",42,1,2
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-24 09:29:58,2,2,"E0441",0,2,1
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-24 12:48:29,1,1,"E0442",116,2,5
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-24 12:48:42,1,1,"E0442",116,2,5
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-24 12:48:56,1,1,"E0442",116,2,5
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-24 12:50:11,2,2,"E0442",116,2,5
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-24 12:50:25,1,1,"E0442",116,2,5
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:37:42,1,1,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:42:15,1,1,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:42:28,2,2,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:42:50,2,2,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:43:04,2,2,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:43:18,2,2,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:47:18,3,3,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:47:32,3,3,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:48:23,2,2,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:48:36,2,2,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:50:08,2,2,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:50:29,2,2,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:51:15,1,1,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:52:57,1,1,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:53:27,1,1,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:53:41,1,1,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:53:54,1,1,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:54:08,1,1,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:54:23,1,1,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:54:36,1,1,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:54:49,1,1,"E0443",1108,3,22
"Gate12","-2845.764_6_4","-2845.764",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-27 07:56:10,1,1,"E0443",1108,3,22
"Gate12","-2845.786_7_1","-2845.786",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 05:03:50,1,1,"E0444",0,1,1
"Gate12","-2845.786_7_1","-2845.786",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 07:09:37,1,1,"E0445",13,1,2
"Gate12","-2845.786_7_1","-2845.786",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 07:09:50,1,1,"E0445",13,1,2
"Gate12","-2845.786_7_2","-2845.786",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 08:15:24,1,1,"E0446",0,1,1
"Gate12","-2845.786_7_2","-2845.786",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-01 17:03:30,1,1,"E0447",0,1,1
"Gate12","-2845.786_7_2","-2845.786",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 23:01:53,1,1,"E0448",14,1,2
"Gate12","-2845.786_7_2","-2845.786",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 23:02:07,1,1,"E0448",14,1,2
